@relation bike_sharing_database

@attribute temperature real
@attribute humidity real
@attribute windspeed real
@attribute casual_users integer
@attribute registered_users integer
@attribute weathersit {clear, cloudy, rainy/snowy}

@data
16.4,58.00,35.0008,7,138,cloudy
15.58,58.00,26.0027,6,116,clear
14.76,62.00,26.0027,1,67,clear
14.76,57.00,31.0009,0,66,clear
13.94,61.00,30.0026,3,59,clear
13.94,61.00,23.9994,4,47,clear
13.12,57.00,15.0013,1,22,clear
13.12,57.00,27.9993,1,23,clear
12.3,61.00,19.0012,3,19,clear
11.48,65.00,8.9981,1,4,clear
12.3,61.00,6.0032,1,1,clear
12.3,61.00,7.0015,1,10,clear
12.3,61.00,6.0032,1,5,clear
10.66,75.00,7.0015,9,31,clear
12.3,65.00,6.0032,4,42,clear
13.94,61.00,0,13,68,clear
14.76,57.00,0,34,64,clear
17.22,41.00,19.9995,52,90,clear
18.86,36.00,15.0013,62,88,clear
19.68,33.00,15.0013,84,91,clear
20.5,31.00,19.9995,74,94,clear
20.5,31.00,16.9979,78,71,clear
20.5,34.00,19.0012,48,66,clear
19.68,33.00,7.0015,34,40,clear
17.22,50.0,6.0032,13,24,clear
16.4,54.00,7.0015,15,13,clear
14.76,76.00,11.0014,14,17,clear
14.76,71.00,11.0014,7,19,clear
14.76,71.00,11.0014,8,14,clear
13.94,76.00,7.0015,2,19,clear
13.94,76.00,11.0014,7,22,clear
13.94,76.00,0,2,12,clear
11.48,81.00,7.0015,4,6,clear
11.48,75.00,7.0015,0,2,clear
12.3,75.00,7.0015,4,3,clear
11.48,75.00,0,2,3,clear
10.66,81.00,7.0015,4,9,clear
10.66,81.00,0,4,31,clear
10.66,81.00,8.9981,6,68,clear
13.12,76.00,0,25,70,clear
14.76,71.00,11.0014,60,82,clear
16.4,66.00,7.0015,99,127,clear
18.86,51.00,7.0015,126,146,clear
20.5,45.00,15.0013,143,140,clear
21.32,39.00,15.0013,122,150,clear
21.32,36.00,12.998,165,145,clear
20.5,39.00,11.0014,122,139,clear
20.5,34.00,7.0015,57,127,clear
18.86,44.00,6.0032,45,108,clear
17.22,67.00,0,38,96,clear
16.4,58.00,6.0032,19,76,clear
14.76,71.00,0,24,61,clear
13.94,71.00,6.0032,12,46,clear
13.94,76.00,7.0015,5,28,clear
13.94,76.00,7.0015,9,38,clear
13.12,76.00,6.0032,5,24,clear
12.3,81.00,7.0015,3,20,clear
12.3,81.00,0,8,9,clear
12.3,81.00,0,0,4,clear
12.3,75.00,7.0015,0,3,clear
12.3,75.00,6.0032,2,8,cloudy
10.66,87.00,7.0015,4,13,clear
13.12,76.00,6.0032,10,50,clear
13.94,76.00,6.0032,16,67,clear
14.76,81.00,0,57,84,clear
16.4,62.00,7.0015,107,123,clear
18.04,51.00,0,137,172,clear
19.68,44.00,0,177,148,clear
19.68,48.00,8.9981,141,158,cloudy
20.5,42.00,7.0015,154,160,cloudy
18.86,47.00,8.9981,137,138,cloudy
18.86,47.00,8.9981,62,122,cloudy
17.22,62.00,11.0014,67,118,cloudy
16.4,71.00,6.0032,46,100,cloudy
17.22,58.00,0,55,86,cloudy
15.58,82.00,0,20,72,cloudy
15.58,76.00,0,14,51,cloudy
14.76,81.00,0,18,51,clear
14.76,81.00,0,7,39,clear
14.76,81.00,0,9,35,clear
13.94,81.00,0,9,22,clear
13.94,87.00,0,9,8,clear
13.94,87.00,7.0015,0,4,clear
14.76,87.00,12.998,0,5,clear
15.58,82.00,11.0014,0,9,clear
15.58,87.00,15.0013,12,11,clear
16.4,82.00,19.9995,6,36,clear
18.86,72.00,19.0012,21,90,clear
18.86,72.00,19.0012,58,131,clear
20.5,63.00,23.9994,83,157,clear
22.14,56.00,19.0012,63,193,clear
22.14,60.0,12.998,97,216,clear
25.42,43.00,31.0009,113,200,clear
25.42,43.00,19.0012,96,221,clear
22.96,52.00,16.9979,94,229,clear
22.14,56.00,12.998,37,167,clear
20.5,63.00,11.0014,25,130,clear
19.68,67.00,15.0013,30,109,clear
20.5,63.00,16.9979,10,94,clear
19.68,67.00,19.0012,13,75,clear
19.68,72.00,16.9979,13,53,clear
19.68,72.00,16.9979,5,27,clear
18.86,77.00,19.0012,6,10,clear
18.86,77.00,19.9995,1,12,clear
18.04,88.00,15.0013,1,4,clear
18.04,82.00,6.0032,0,4,clear
16.4,87.00,0,0,34,clear
17.22,82.00,6.0032,6,98,clear
17.22,88.00,0,7,270,clear
17.22,94.00,0,13,394,cloudy
18.04,88.00,15.0013,17,191,cloudy
19.68,77.00,8.9981,21,86,cloudy
21.32,68.00,7.0015,11,107,cloudy
22.96,60.0,7.0015,13,165,clear
23.78,56.00,0,25,137,cloudy
24.6,56.00,0,14,129,clear
23.78,60.0,11.0014,18,132,clear
22.96,60.0,12.998,24,240,clear
23.78,56.00,12.998,24,444,clear
22.96,64.00,15.0013,20,396,clear
22.14,73.00,15.0013,4,260,clear
22.14,73.00,16.9979,12,206,cloudy
22.14,77.00,15.0013,4,152,cloudy
21.32,83.00,7.0015,7,102,cloudy
21.32,83.00,8.9981,5,41,cloudy
21.32,83.00,0,4,18,clear
21.32,83.00,6.0032,1,16,clear
20.5,88.00,0,0,5,cloudy
20.5,88.00,0,0,2,cloudy
21.32,83.00,22.0028,1,5,cloudy
20.5,88.00,19.0012,1,21,clear
21.32,83.00,19.0012,1,88,clear
21.32,77.00,15.0013,12,330,clear
22.14,77.00,19.0012,9,440,clear
22.96,73.00,27.9993,5,197,rainy/snowy
22.96,73.00,27.9993,2,34,rainy/snowy
20.5,88.00,19.9995,1,10,rainy/snowy
17.22,82.00,27.9993,1,17,rainy/snowy
17.22,77.00,19.0012,0,22,rainy/snowy
16.4,94.00,12.998,1,35,rainy/snowy
16.4,87.00,22.0028,5,60,rainy/snowy
16.4,87.00,15.0013,5,146,rainy/snowy
16.4,87.00,19.9995,8,346,cloudy
16.4,82.00,19.9995,11,347,cloudy
16.4,82.00,22.0028,6,244,cloudy
15.58,87.00,16.9979,8,176,cloudy
15.58,87.00,16.9979,9,116,cloudy
15.58,82.00,19.9995,5,90,clear
14.76,76.00,26.0027,0,53,clear
14.76,62.00,27.9993,1,23,clear
13.94,66.00,22.0028,0,8,clear
13.12,70.0,11.0014,0,5,clear
13.12,70.0,11.0014,0,1,clear
12.3,75.00,15.0013,0,5,clear
11.48,81.00,12.998,1,21,clear
10.66,87.00,7.0015,3,100,clear
10.66,81.00,7.0015,9,276,clear
11.48,81.00,12.998,13,465,clear
12.3,75.00,19.0012,7,186,clear
13.94,66.00,15.0013,15,95,clear
15.58,54.00,19.9995,10,112,clear
14.76,53.00,19.0012,12,148,cloudy
15.58,43.00,23.9994,16,131,cloudy
15.58,43.00,23.9994,13,99,cloudy
14.76,46.00,22.0028,11,104,clear
14.76,46.00,19.0012,27,199,clear
13.94,49.00,22.0028,15,365,cloudy
13.94,49.00,22.0028,7,369,clear
13.12,57.00,19.0012,6,273,cloudy
13.12,57.00,19.0012,6,184,cloudy
13.12,53.00,26.0027,7,128,clear
12.3,56.00,19.9995,5,82,clear
11.48,52.00,19.0012,4,46,clear
11.48,52.00,22.0028,1,19,clear
10.66,60.0,19.0012,1,9,clear
10.66,56.00,19.9995,1,8,clear
10.66,56.00,16.9979,1,6,clear
10.66,56.00,19.0012,0,1,clear
10.66,56.00,16.9979,1,23,clear
9.84,65.00,19.0012,5,92,clear
9.84,65.00,23.9994,11,265,clear
10.66,60.0,22.0028,15,462,clear
12.3,52.00,22.0028,9,215,clear
13.12,53.00,19.9995,7,86,clear
13.94,49.00,16.9979,7,95,clear
14.76,46.00,15.0013,9,139,clear
16.4,40.0,15.0013,17,137,clear
16.4,40.0,15.0013,20,130,clear
16.4,40.0,15.0013,10,144,clear
16.4,40.0,12.998,9,192,clear
14.76,46.00,8.9981,9,409,clear
14.76,43.00,7.0015,12,393,clear
13.94,46.00,7.0015,9,219,clear
13.94,46.00,7.0015,12,178,clear
12.3,61.00,7.0015,8,154,clear
12.3,61.00,0,5,99,clear
10.66,70.0,6.0032,3,70,clear
10.66,70.0,6.0032,6,32,clear
9.84,75.00,0,1,14,clear
9.84,75.00,0,0,10,clear
9.02,80.0,0,0,1,clear
9.02,80.0,0,0,3,clear
9.02,80.0,6.0032,0,23,clear
9.02,80.0,0,3,84,clear
9.02,87.00,6.0032,6,199,clear
9.84,87.00,0,13,432,clear
11.48,81.00,0,12,234,clear
12.3,75.00,15.0013,16,89,clear
13.94,66.00,11.0014,18,142,clear
14.76,57.00,8.9981,18,186,clear
16.4,47.00,8.9981,19,188,clear
17.22,44.00,7.0015,25,145,clear
17.22,41.00,6.0032,24,175,clear
17.22,41.00,6.0032,22,254,clear
17.22,38.00,0,20,391,clear
16.4,50.0,0,10,362,clear
13.94,53.00,16.9979,13,252,clear
15.58,40.0,19.0012,12,178,clear
13.94,49.00,12.998,9,102,clear
13.12,53.00,12.998,7,95,clear
13.12,53.00,19.0012,14,81,clear
12.3,56.00,16.9979,10,65,clear
10.66,65.00,12.998,9,62,clear
10.66,65.00,11.0014,9,41,clear
9.84,70.0,8.9981,4,5,clear
9.02,75.00,8.9981,1,7,clear
9.84,70.0,6.0032,0,6,clear
9.84,65.00,7.0015,1,10,clear
9.02,75.00,6.0032,2,24,clear
9.84,75.00,6.0032,1,62,clear
10.66,70.0,7.0015,25,99,clear
13.12,61.00,8.9981,22,173,clear
13.12,57.00,6.0032,48,227,clear
14.76,50.0,0,78,280,clear
14.76,50.0,6.0032,70,222,clear
14.76,46.00,0,92,251,clear
15.58,46.00,0,100,237,clear
15.58,46.00,0,75,230,clear
14.76,62.00,0,46,186,clear
13.94,53.00,8.9981,31,193,clear
12.3,61.00,6.0032,31,144,clear
12.3,61.00,6.0032,17,110,clear
12.3,61.00,6.0032,5,104,cloudy
13.12,61.00,6.0032,17,97,cloudy
12.3,70.0,8.9981,12,73,clear
12.3,70.0,7.0015,19,64,clear
12.3,75.00,6.0032,20,54,clear
10.66,81.00,0,11,51,clear
11.48,75.00,0,7,34,clear
10.66,87.00,0,2,9,clear
10.66,81.00,0,2,2,clear
9.84,93.00,0,1,3,clear
10.66,87.00,0,3,23,clear
10.66,87.00,0,7,48,clear
12.3,81.00,0,12,114,clear
13.12,81.00,8.9981,36,180,clear
13.94,81.00,11.0014,48,206,clear
14.76,81.00,11.0014,82,247,clear
16.4,66.00,15.0013,88,269,clear
17.22,62.00,8.9981,77,246,clear
17.22,62.00,12.998,69,227,clear
17.22,58.00,15.0013,64,266,clear
15.58,76.00,8.9981,38,207,clear
15.58,71.00,0,10,161,clear
15.58,76.00,0,15,158,clear
14.76,76.00,8.9981,8,116,clear
14.76,81.00,7.0015,7,65,clear
13.94,87.00,7.0015,5,59,clear
13.94,87.00,7.0015,3,42,clear
13.12,87.00,6.0032,3,21,clear
13.12,87.00,0,2,10,clear
13.12,87.00,0,0,8,clear
13.12,87.00,0,0,2,clear
12.3,87.00,7.0015,0,7,clear
12.3,87.00,7.0015,1,24,clear
12.3,93.00,6.0032,1,89,clear
13.12,90.0,0,9,274,clear
13.12,93.00,0,12,392,clear
14.76,87.00,6.0032,12,178,cloudy
14.76,87.00,6.0032,9,78,cloudy
14.76,87.00,6.0032,17,106,cloudy
16.4,76.00,7.0015,29,125,cloudy
17.22,71.00,6.0032,18,153,cloudy
18.86,67.00,0,7,126,cloudy
18.86,72.00,6.0032,16,132,cloudy
20.5,63.00,6.0032,10,238,clear
17.22,77.00,0,16,430,clear
18.04,77.00,0,13,386,clear
18.86,77.00,0,13,295,cloudy
18.86,82.00,7.0015,15,190,cloudy
18.04,88.00,6.0032,10,166,cloudy
18.04,88.00,8.9981,12,94,cloudy
18.86,88.00,8.9981,8,54,cloudy
20.5,77.00,19.9995,3,25,cloudy
18.86,88.00,19.9995,2,14,cloudy
18.86,87.00,12.998,0,3,cloudy
18.86,87.00,12.998,0,3,cloudy
18.86,88.00,15.0013,0,7,rainy/snowy
18.86,88.00,15.0013,0,20,rainy/snowy
18.04,94.00,19.0012,5,81,cloudy
18.86,94.00,12.998,7,227,cloudy
18.86,94.00,12.998,13,401,cloudy
18.86,94.00,15.0013,4,200,cloudy
18.86,94.00,19.0012,6,44,rainy/snowy
18.86,94.00,16.9979,4,28,rainy/snowy
18.86,100,15.0013,5,50,rainy/snowy
18.86,100,12.998,6,65,rainy/snowy
19.68,100,15.0013,6,69,rainy/snowy
20.5,100,12.998,2,43,rainy/snowy
18.86,100,16.9979,4,84,rainy/snowy
18.86,100,15.0013,13,249,cloudy
18.86,100,19.0012,17,287,cloudy
18.86,100,19.9995,10,223,rainy/snowy
18.86,100,19.9995,3,107,rainy/snowy
18.04,100,12.998,6,108,cloudy
18.86,100,11.0014,5,82,rainy/snowy
18.86,100,11.0014,5,48,rainy/snowy
18.04,100,12.998,3,30,clear
18.86,100,16.9979,4,9,cloudy
18.86,100,15.0013,2,4,rainy/snowy
18.86,100,15.0013,0,3,rainy/snowy
18.86,100,11.0014,0,1,rainy/snowy
18.86,100,11.0014,0,3,rainy/snowy
19.68,100,27.9993,0,18,rainy/snowy
18.04,100,7.0015,3,43,rainy/snowy
18.04,100,0,6,80,rainy/snowy
18.04,100,16.9979,0,64,rainy/snowy
18.04,100,6.0032,1,32,rainy/snowy
18.04,100,6.0032,3,47,rainy/snowy
18.04,100,8.9981,4,29,rainy/snowy
18.04,100,12.998,5,28,rainy/snowy
18.04,100,12.998,1,24,rainy/snowy
17.22,94.00,15.0013,5,25,rainy/snowy
17.22,94.00,12.998,3,28,rainy/snowy
16.4,100,22.0028,4,48,rainy/snowy
16.4,94.00,19.9995,3,48,rainy/snowy
13.94,87.00,43.0006,2,31,rainy/snowy
13.94,87.00,43.0006,1,25,rainy/snowy
12.3,87.00,35.0008,0,6,rainy/snowy
9.84,93.00,30.0026,0,13,rainy/snowy
9.84,93.00,26.0027,0,16,clear
10.66,87.00,19.9995,0,21,cloudy
10.66,81.00,23.9994,1,6,clear
11.48,65.00,15.0013,0,4,clear
10.66,60.0,19.9995,0,1,clear
9.84,60.0,31.0009,0,2,cloudy
9.02,64.00,15.0013,0,12,clear
9.02,55.00,19.0012,0,71,clear
9.02,60.0,15.0013,11,233,clear
9.02,55.00,19.0012,11,418,clear
9.84,52.00,26.0027,7,218,clear
10.66,52.00,22.0028,1,109,clear
11.48,52.00,16.9979,6,100,clear
11.48,52.00,22.0028,8,148,clear
12.3,49.00,23.9994,9,115,clear
13.12,45.00,16.9979,16,121,clear
13.12,45.00,8.9981,19,98,clear
13.12,45.00,12.998,7,201,clear
12.3,49.00,7.0015,10,321,clear
11.48,52.00,15.0013,12,306,clear
10.66,56.00,7.0015,12,220,clear
10.66,60.0,7.0015,5,170,clear
11.48,61.00,6.0032,4,135,clear
10.66,65.00,8.9981,8,84,clear
9.84,70.0,7.0015,3,58,clear
9.84,65.00,0,8,26,clear
9.84,65.00,0,2,12,clear
9.84,70.0,0,2,10,clear
9.02,80.0,0,1,5,clear
9.02,80.0,0,1,1,clear
9.02,80.0,0,0,20,clear
9.02,80.0,6.0032,1,62,clear
9.02,75.00,6.0032,4,195,clear
9.84,81.00,0,7,378,clear
10.66,81.00,6.0032,8,256,clear
12.3,70.0,11.0014,11,115,cloudy
13.12,70.0,16.9979,15,121,clear
14.76,57.00,19.9995,27,146,clear
15.58,50.0,12.998,27,141,clear
15.58,46.00,19.0012,24,163,clear
15.58,46.00,19.0012,29,160,clear
14.76,62.00,8.9981,24,226,clear
13.94,66.00,7.0015,10,352,clear
13.94,61.00,0,10,308,clear
13.94,61.00,0,10,189,clear
12.3,81.00,0,10,140,clear
12.3,75.00,0,9,131,clear
11.48,87.00,0,15,114,clear
11.48,81.00,0,6,88,clear
10.66,81.00,7.0015,11,66,cloudy
10.66,70.0,11.0014,11,55,cloudy
11.48,61.00,6.0032,12,48,cloudy
11.48,61.00,6.0032,5,20,cloudy
10.66,65.00,7.0015,0,3,cloudy
10.66,60.0,11.0014,0,6,clear
9.84,65.00,7.0015,1,10,clear
9.84,65.00,12.998,0,11,clear
10.66,65.00,8.9981,5,68,clear
11.48,61.00,19.0012,15,134,clear
13.12,57.00,16.9979,31,161,clear
13.12,53.00,27.9993,44,192,clear
13.12,45.00,27.9993,48,235,clear
13.94,34.00,27.9993,47,239,clear
13.94,31.00,22.0028,51,242,clear
13.94,34.00,23.9994,60,239,clear
13.12,31.00,26.0027,58,183,clear
11.48,36.00,22.0028,34,151,clear
10.66,38.00,15.0013,28,144,clear
10.66,38.00,19.0012,15,139,clear
9.84,35.00,15.0013,10,114,clear
9.02,44.00,15.0013,4,79,clear
9.02,41.00,8.9981,7,88,clear
8.2,47.00,11.0014,5,61,clear
8.2,51.00,15.0013,5,69,clear
6.56,59.00,15.0013,8,54,clear
7.38,55.00,16.9979,5,47,clear
6.56,59.00,8.9981,2,17,clear
6.56,59.00,11.0014,0,5,clear
7.38,59.00,7.0015,0,6,clear
6.56,59.00,0,0,10,clear
7.38,55.00,0,1,30,clear
6.56,69.00,0,4,68,clear
8.2,59.00,0,19,88,clear
9.84,44.00,0,30,164,clear
10.66,35.00,0,31,166,clear
10.66,35.00,0,42,246,clear
12.3,31.00,0,44,224,clear
12.3,28.00,0,44,198,clear
12.3,26.00,0,47,219,clear
12.3,26.00,0,32,174,clear
11.48,30.0,0,13,150,clear
9.84,48.00,12.998,12,151,clear
9.02,55.00,12.998,7,98,clear
9.02,55.00,7.0015,10,62,clear
9.02,55.00,0,10,53,clear
9.02,55.00,0,7,36,clear
8.2,69.00,0,4,31,clear
8.2,69.00,6.0032,4,16,clear
8.2,69.00,0,0,9,clear
8.2,69.00,0,0,4,clear
7.38,74.00,0,0,2,clear
7.38,74.00,0,0,3,clear
6.56,80.0,0,0,21,clear
6.56,80.0,7.0015,1,63,clear
5.74,86.00,8.9981,4,231,clear
6.56,80.0,7.0015,7,378,cloudy
7.38,74.00,6.0032,12,208,cloudy
9.02,69.00,7.0015,14,91,cloudy
10.66,60.0,6.0032,15,100,cloudy
11.48,52.00,7.0015,7,138,clear
12.3,52.00,7.0015,13,153,cloudy
13.12,53.00,8.9981,16,95,cloudy
13.12,57.00,7.0015,8,124,cloudy
13.12,57.00,6.0032,5,209,cloudy
12.3,56.00,0,7,352,cloudy
12.3,56.00,6.0032,8,349,clear
11.48,61.00,6.0032,9,232,clear
12.3,56.00,6.0032,8,157,clear
10.66,81.00,0,2,119,clear
10.66,70.0,0,0,71,clear
9.84,75.00,0,3,42,clear
9.02,80.0,0,1,16,clear
8.2,80.0,0,0,4,clear
8.2,80.0,0,1,1,clear
7.38,80.0,0,0,3,clear
8.2,80.0,0,0,4,clear
7.38,86.00,0,0,20,clear
8.2,80.0,0,0,92,clear
6.56,80.0,11.0014,2,221,clear
8.2,69.00,7.0015,9,391,clear
10.66,60.0,11.0014,10,223,clear
12.3,52.00,11.0014,3,99,clear
13.94,46.00,16.9979,9,115,clear
14.76,43.00,23.9994,20,147,clear
16.4,37.00,22.0028,7,120,clear
16.4,37.00,16.9979,18,116,clear
16.4,35.00,16.9979,7,144,clear
15.58,37.00,16.9979,13,194,clear
14.76,40.0,12.998,17,381,clear
13.94,42.00,15.0013,12,370,clear
13.12,49.00,11.0014,5,262,clear
13.12,49.00,11.0014,7,154,clear
12.3,52.00,11.0014,5,134,clear
12.3,52.00,11.0014,5,102,clear
10.66,70.0,0,4,55,clear
10.66,75.00,0,0,22,clear
10.66,75.00,0,0,8,clear
10.66,75.00,0,0,2,clear
11.48,65.00,0,0,3,clear
10.66,75.00,0,0,4,clear
10.66,81.00,0,0,26,cloudy
10.66,87.00,0,0,87,cloudy
11.48,75.00,0,4,243,clear
10.66,87.00,0,9,458,cloudy
12.3,61.00,0,9,230,cloudy
13.12,57.00,0,9,133,cloudy
13.94,55.00,0,12,103,cloudy
14.76,57.00,6.0032,6,138,cloudy
14.76,57.00,7.0015,14,119,cloudy
15.58,54.00,6.0032,17,134,cloudy
15.58,54.00,7.0015,24,143,cloudy
15.58,54.00,7.0015,12,233,cloudy
14.76,57.00,7.0015,19,377,cloudy
14.76,62.00,11.0014,11,379,cloudy
14.76,62.00,7.0015,9,259,cloudy
13.94,66.00,7.0015,6,169,cloudy
13.94,66.00,11.0014,9,145,cloudy
13.94,66.00,11.0014,5,99,clear
13.12,70.0,11.0014,3,48,clear
13.12,70.0,11.0014,5,45,clear
13.12,70.0,11.0014,5,15,cloudy
13.12,70.0,8.9981,2,5,cloudy
13.12,70.0,8.9981,1,2,cloudy
13.12,70.0,15.0013,0,6,cloudy
13.12,70.0,19.0012,0,24,cloudy
13.12,66.00,12.998,2,90,clear
13.12,70.0,12.998,6,252,clear
13.94,66.00,15.0013,8,449,cloudy
14.76,62.00,19.0012,6,274,cloudy
16.4,58.00,19.9995,4,105,cloudy
16.4,62.00,27.9993,9,126,cloudy
18.86,59.00,32.9975,17,140,cloudy
20.5,55.00,23.9994,14,150,cloudy
21.32,52.00,22.0028,8,124,cloudy
21.32,55.00,15.0013,6,76,rainy/snowy
18.86,72.00,11.0014,7,124,rainy/snowy
21.32,59.00,19.0012,14,310,cloudy
21.32,59.00,19.9995,14,363,cloudy
21.32,59.00,19.0012,13,274,cloudy
21.32,59.00,22.0028,12,209,clear
20.5,63.00,19.9995,10,145,clear
21.32,63.00,22.0028,8,116,clear
21.32,63.00,22.0028,10,104,clear
20.5,72.00,22.0028,12,60,clear
20.5,72.00,15.0013,3,28,clear
19.68,77.00,7.0015,0,23,clear
18.86,82.00,8.9981,2,3,clear
20.5,59.00,12.998,1,4,cloudy
19.68,44.00,26.0027,0,26,clear
18.04,33.00,19.9995,2,80,cloudy
15.58,46.00,19.9995,5,226,cloudy
14.76,46.00,27.9993,10,449,clear
14.76,46.00,26.0027,8,235,clear
13.94,46.00,19.9995,10,122,clear
13.94,42.00,19.9995,9,135,cloudy
13.94,42.00,23.9994,10,163,cloudy
13.94,39.00,23.9994,12,125,cloudy
13.94,42.00,15.0013,13,115,cloudy
13.12,45.00,19.9995,12,141,cloudy
13.12,45.00,15.0013,12,212,cloudy
13.12,45.00,19.0012,13,352,cloudy
13.12,45.00,16.9979,10,285,cloudy
13.12,45.00,15.0013,11,203,cloudy
13.12,45.00,12.998,6,146,cloudy
13.12,45.00,11.0014,7,95,cloudy
12.3,49.00,11.0014,6,100,cloudy
12.3,49.00,8.9981,4,71,cloudy
12.3,49.00,19.0012,3,59,clear
12.3,52.00,16.9979,4,39,cloudy
11.48,56.00,15.0013,11,47,cloudy
10.66,60.0,12.998,4,22,clear
9.84,65.00,11.0014,0,9,clear
10.66,60.0,12.998,2,7,cloudy
10.66,56.00,19.0012,0,17,cloudy
10.66,56.00,15.0013,0,20,cloudy
10.66,56.00,15.0013,4,55,cloudy
10.66,56.00,16.9979,5,95,cloudy
10.66,52.00,19.0012,10,171,cloudy
11.48,45.00,22.0028,21,188,cloudy
11.48,45.00,19.0012,28,216,cloudy
11.48,48.00,16.9979,32,204,cloudy
11.48,45.00,23.9994,30,207,clear
11.48,45.00,19.0012,33,195,clear
11.48,45.00,15.0013,30,192,clear
10.66,48.00,15.0013,12,153,clear
10.66,48.00,26.0027,7,150,clear
9.84,65.00,22.0028,11,95,rainy/snowy
9.02,69.00,16.9979,7,99,clear
8.2,75.00,11.0014,8,88,clear
8.2,75.00,11.0014,7,73,clear
8.2,75.00,0,6,63,clear
8.2,75.00,8.9981,7,64,clear
8.2,69.00,7.0015,3,43,clear
9.02,55.00,7.0015,2,39,clear
9.02,55.00,15.0013,2,16,clear
9.02,55.00,15.0013,0,1,clear
8.2,59.00,7.0015,1,4,clear
8.2,59.00,8.9981,0,3,clear
8.2,59.00,11.0014,1,11,clear
8.2,69.00,0,1,31,clear
9.02,64.00,11.0014,6,75,clear
9.84,60.0,16.9979,7,122,clear
9.84,60.0,15.0013,20,168,cloudy
10.66,60.0,15.0013,26,202,clear
12.3,49.00,19.9995,18,210,clear
12.3,49.00,19.0012,19,200,clear
13.12,45.00,19.0012,23,184,clear
11.48,48.00,16.9979,27,207,clear
11.48,46.00,11.0014,10,126,clear
11.48,45.00,12.998,15,123,clear
10.66,52.00,8.9981,5,130,clear
9.84,60.0,7.0015,10,94,clear
9.02,64.00,0,9,80,clear
9.02,75.00,12.998,2,47,clear
8.2,75.00,7.0015,6,31,clear
8.2,75.00,6.0032,3,14,clear
7.38,80.0,6.0032,3,8,clear
7.38,80.0,6.0032,0,3,clear
6.56,86.00,6.0032,0,3,clear
6.56,86.00,8.9981,0,4,clear
5.74,93.00,7.0015,0,21,clear
6.56,86.00,7.0015,0,68,clear
7.38,74.00,7.0015,4,187,clear
8.2,75.00,12.998,8,389,clear
9.02,69.00,15.0013,17,166,clear
9.84,67.00,12.998,12,96,clear
10.66,65.00,16.9979,22,105,clear
12.3,61.00,22.0028,13,128,clear
13.94,49.00,22.0028,15,127,clear
14.76,46.00,15.0013,30,107,clear
15.58,46.00,11.0014,24,135,clear
16.4,40.0,16.9979,19,189,clear
15.58,46.00,12.998,16,362,clear
14.76,50.0,12.998,11,343,clear
14.76,53.00,11.0014,17,234,cloudy
16.4,40.0,11.0014,9,197,clear
14.76,53.00,8.9981,15,112,cloudy
14.76,57.00,11.0014,12,95,cloudy
14.76,53.00,11.0014,10,50,clear
14.76,57.00,7.0015,0,21,clear
14.76,53.00,0,0,6,clear
13.94,61.00,0,1,10,cloudy
13.94,61.00,0,1,1,cloudy
14.76,53.00,7.0015,0,4,cloudy
14.76,57.00,0,0,15,cloudy
14.76,57.00,0,1,71,cloudy
14.76,62.00,0,7,261,cloudy
17.22,54.00,6.0032,10,422,cloudy
14.76,66.00,0,14,245,cloudy
17.22,58.00,12.998,20,109,cloudy
16.4,62.00,11.0014,13,116,cloudy
18.04,54.00,8.9981,16,159,cloudy
18.04,54.00,8.9981,18,163,cloudy
18.04,58.00,7.0015,11,127,cloudy
18.04,54.00,0,15,139,cloudy
18.04,54.00,0,20,218,clear
16.4,62.00,11.0014,14,417,clear
15.58,66.00,12.998,26,385,clear
15.58,66.00,0,6,218,clear
14.76,66.00,0,3,144,clear
14.76,66.00,6.0032,4,139,clear
14.76,66.00,0,3,104,cloudy
15.58,62.00,0,13,40,cloudy
13.94,71.00,8.9981,7,18,cloudy
14.76,66.00,7.0015,1,10,cloudy
14.76,71.00,0,0,4,cloudy
14.76,71.00,0,0,2,cloudy
14.76,71.00,0,0,2,cloudy
15.58,82.00,7.0015,0,28,cloudy
14.76,87.00,0,1,75,cloudy
14.76,87.00,7.0015,5,224,cloudy
14.76,93.00,0,12,393,rainy/snowy
16.4,87.00,15.0013,14,220,cloudy
19.68,82.00,27.9993,6,83,cloudy
19.68,82.00,27.9993,3,53,cloudy
18.86,88.00,26.0027,3,58,rainy/snowy
18.04,94.00,19.9995,3,55,rainy/snowy
19.68,88.00,23.9994,11,40,cloudy
19.68,88.00,26.0027,4,57,cloudy
18.04,100,22.0028,6,95,rainy/snowy
18.04,100,22.0028,3,226,rainy/snowy
18.04,100,19.9995,2,278,cloudy
20.5,94.00,22.0028,9,200,cloudy
20.5,94.00,23.9994,5,162,cloudy
20.5,88.00,19.0012,9,114,clear
20.5,88.00,16.9979,3,102,clear
20.5,88.00,12.998,0,54,clear
20.5,82.00,7.0015,3,24,cloudy
18.04,94.00,6.0032,0,15,clear
19.68,82.00,7.0015,1,10,clear
18.04,67.00,11.0014,0,6,clear
15.58,82.00,8.9981,0,3,clear
15.58,82.00,0,1,15,clear
14.76,87.00,0,1,63,clear
13.94,93.00,0,4,182,clear
14.76,87.00,0,10,333,cloudy
15.58,87.00,6.0032,10,218,cloudy
16.4,82.00,6.0032,13,128,cloudy
18.04,77.00,0,10,135,cloudy
19.68,55.00,0,22,180,cloudy
18.86,63.00,0,21,167,cloudy
18.86,63.00,0,23,136,cloudy
19.68,59.00,0,28,186,cloudy
